Name,SC_PSNR
Simulated_V19\472_OrigSim19Vcomp.jpg,0.55
Simulated_V19\473_OrigSim19Vcomp.jpg,0.55
Simulated_V19\474_OrigSim19Vcomp.jpg,0.3625
Simulated_V19\476_OrigSim19Vcomp.jpg,0.55
Simulated_V19\478_OrigSim19Vcomp.jpg,0.1125
Simulated_V19\479_OrigSim19Vcomp.jpg,0.3625
Simulated_V19\480_OrigSim19Vcomp.jpg,0.2375
Simulated_V19\481_OrigSim19Vcomp.jpg,0.425
Simulated_V19\482_OrigSim19Vcomp.jpg,0.3625
Simulated_V19\483_OrigSim19Vcomp.jpg,0.3
Simulated_V19\484_OrigSim19Vcomp.jpg,0.1125
Simulated_V19\485_OrigSim19Vcomp.jpg,0.2375
Simulated_V19\486_OrigSim19Vcomp.jpg,0.675
Simulated_V19\487_OrigSim19Vcomp.jpg,0.8
Simulated_V19\488_OrigSim19Vcomp.jpg,0.4875
Simulated_V19\489_OrigSim19Vcomp.jpg,0.6125
Simulated_V19\490_OrigSim19Vcomp.jpg,0.55
Simulated_V19\492_OrigSim19Vcomp.jpg,0.925
Simulated_V19\493_OrigSim19Vcomp.jpg,0.925
Simulated_V19\494_OrigSim19Vcomp.jpg,0.4875
Simulated_V19\495_OrigSim19Vcomp.jpg,0.1125
Simulated_V19\496_OrigSim19Vcomp.jpg,0.8
Simulated_V19\497_OrigSim19Vcomp.jpg,0.8
Simulated_V19\498_OrigSim19Vcomp.jpg,0.9875
Simulated_V19\499_OrigSim19Vcomp.jpg,0.9875
Simulated_V19\500_OrigSim19Vcomp.jpg,0.55
Simulated_V19\501_OrigSim19Vcomp.jpg,0.9875
Simulated_V19\502_OrigSim19Vcomp.jpg,0.6125
Simulated_V19\503_OrigSim19Vcomp.jpg,0.4875
Simulated_V19\505_OrigSim19Vcomp.jpg,1.1125
Simulated_V19\506_OrigSim19Vcomp.jpg,0.6125
Simulated_V19\507_OrigSim19Vcomp.jpg,0.6125
Simulated_V19\509_OrigSim19Vcomp.jpg,0.6125
Simulated_V19\510_OrigSim19Vcomp.jpg,1.2375
Simulated_V19\511_OrigSim19Vcomp.jpg,0.8625
Simulated_V19\512_OrigSim19Vcomp.jpg,0.3625
Simulated_V19\513_OrigSim19Vcomp.jpg,0.55
Simulated_V19\514_OrigSim19Vcomp.jpg,0.6125
Simulated_V19\515_OrigSim19Vcomp.jpg,0.6125
Simulated_V19\516_OrigSim19Vcomp.jpg,0.4875
Simulated_V19\517_OrigSim19Vcomp.jpg,0.8
Simulated_V19\519_OrigSim19Vcomp.jpg,0.6125
Simulated_V19\520_OrigSim19Vcomp.jpg,0.55
Simulated_V19\522_OrigSim19Vcomp.jpg,0.1125
Simulated_V19\524_OrigSim19Vcomp.jpg,0.4875
Simulated_V19\525_OrigSim19Vcomp.jpg,0.675
Simulated_V19\526_OrigSim19Vcomp.jpg,0.6125
Simulated_V19\527_OrigSim19Vcomp.jpg,0.7375
Simulated_V19\528_OrigSim19Vcomp.jpg,0.7375
Simulated_V19\529_OrigSim19Vcomp.jpg,0.8
Simulated_V19\534_OrigSim19Vcomp.jpg,2.05
Simulated_V19\535_OrigSim19Vcomp.jpg,1.1125
Simulated_V19\537_OrigSim19Vcomp.jpg,1.3625
Simulated_V19\538_OrigSim19Vcomp.jpg,0.7375
Simulated_V19\539_OrigSim19Vcomp.jpg,0.6125
Simulated_V19\541_OrigSim19Vcomp.jpg,0.675
,
Simulated_V20\373_OrigSim20Vcomp.jpg,1.1125
Simulated_V20\374_OrigSim20Vcomp.jpg,0.6125
Simulated_V20\375_OrigSim20Vcomp.jpg,0.8
,
Simulated_V20\377_OrigSim20Vcomp.jpg,2.675
,
Simulated_V20\379_OrigSim20Vcomp.jpg,0.425
Simulated_V20\380_OrigSim20Vcomp.jpg,0.925
Simulated_V20\381_OrigSim20Vcomp.jpg,0.7375
,
Simulated_V20\383_OrigSim20Vcomp.jpg,1.05
Simulated_V20\384_OrigSim20Vcomp.jpg,0.8
Simulated_V20\385_OrigSim20Vcomp.jpg,0.9875
Simulated_V20\386_OrigSim20Vcomp.jpg,0.8625
Simulated_V20\387_OrigSim20Vcomp.jpg,1.05
Simulated_V20\388_OrigSim20Vcomp.jpg,0.8625
Simulated_V20\389_OrigSim20Vcomp.jpg,0.675
Simulated_V20\390_OrigSim20Vcomp.jpg,1.05
Simulated_V20\391_OrigSim20Vcomp.jpg,0.55
Simulated_V20\392_OrigSim20Vcomp.jpg,1.05
Simulated_V20\393_OrigSim20Vcomp.jpg,1.3625
Simulated_V20\395_OrigSim20Vcomp.jpg,0.925
,
Simulated_V20\397_OrigSim20Vcomp.jpg,0.9875
Simulated_V20\398_OrigSim20Vcomp.jpg,1.175
Simulated_V20\399_OrigSim20Vcomp.jpg,0.4875
Simulated_V20\400_OrigSim20Vcomp.jpg,0.7375
Simulated_V20\401_OrigSim20Vcomp.jpg,0.8
Simulated_V20\402_OrigSim20Vcomp.jpg,0.8625
Simulated_V20\403_OrigSim20Vcomp.jpg,0.4875
Simulated_V20\404_OrigSim20Vcomp.jpg,2.05
Simulated_V20\405_OrigSim20Vcomp.jpg,0.6125
Simulated_V20\407_OrigSim20Vcomp.jpg,0.425
Simulated_V20\408_OrigSim20Vcomp.jpg,0.6125
Simulated_V20\409_OrigSim20Vcomp.jpg,0.55
Simulated_V20\410_OrigSim20Vcomp.jpg,0.675
Simulated_V20\412_OrigSim20Vcomp.jpg,0.6125
Simulated_V20\413_OrigSim20Vcomp.jpg,0.8
Simulated_V20\414_OrigSim20Vcomp.jpg,1.175
Simulated_V20\415_OrigSim20Vcomp.jpg,0.4875
Simulated_V20\418_OrigSim20Vcomp.jpg,0.7375
Simulated_V20\419_OrigSim20Vcomp.jpg,1.8
Simulated_V20\420_OrigSim20Vcomp.jpg,0.925
Simulated_V20\421_OrigSim20Vcomp.jpg,0.8
Simulated_V20\422_OrigSim20Vcomp.jpg,1.3
Simulated_V20\423_OrigSim20Vcomp.jpg,1.3625
Simulated_V20\424_OrigSim20Vcomp.jpg,0.9875
Simulated_V20\425_OrigSim20Vcomp.jpg,1.675
Simulated_V20\426_OrigSim20Vcomp.jpg,0.8
Simulated_V20\427_OrigSim20Vcomp.jpg,0.675
,
Simulated_V20\429_OrigSim20Vcomp.jpg,0.925
Simulated_V20\430_OrigSim20Vcomp.jpg,1.55
Simulated_V20\431_OrigSim20Vcomp.jpg,0.7375
Simulated_V20\432_OrigSim20Vcomp.jpg,0.8
Simulated_V20\433_OrigSim20Vcomp.jpg,2.8625
Simulated_V20\434_OrigSim20Vcomp.jpg,0.55
Simulated_V20\435_OrigSim20Vcomp.jpg,1.2375
Simulated_V20\436_OrigSim20Vcomp.jpg,1.05
,
Simulated_V20\438_OrigSim20Vcomp.jpg,1.1125
Simulated_V20\439_OrigSim20Vcomp.jpg,0.7375
Simulated_V20\440_OrigSim20Vcomp.jpg,1.05
Simulated_V20\441_OrigSim20Vcomp.jpg,0.8
Simulated_V20\442_OrigSim20Vcomp.jpg,0.925
Simulated_V20\443_OrigSim20Vcomp.jpg,0.4875
Simulated_V20\445_OrigSim20Vcomp.jpg,0.55
Simulated_V20\446_OrigSim20Vcomp.jpg,0.4875
,
Simulated_V20\448_OrigSim20Vcomp.jpg,0.8
Simulated_V20\449_OrigSim20Vcomp.jpg,0.7375
Simulated_V20\450_OrigSim20Vcomp.jpg,0.675
Simulated_V20\451_OrigSim20Vcomp.jpg,0.55
Simulated_V20\452_OrigSim20Vcomp.jpg,0.425
Simulated_V20\453_OrigSim20Vcomp.jpg,0.3
Simulated_V20\454_OrigSim20Vcomp.jpg,0.675
Simulated_V20\455_OrigSim20Vcomp.jpg,0.6125
Simulated_V20\456_OrigSim20Vcomp.jpg,0.4875
Simulated_V20\457_OrigSim20Vcomp.jpg,0.8
Simulated_V20\458_OrigSim20Vcomp.jpg,0.55
Simulated_V20\459_OrigSim20Vcomp.jpg,0.675
Simulated_V20\460_OrigSim20Vcomp.jpg,0.925
Simulated_V20\461_OrigSim20Vcomp.jpg,0.55
Simulated_V20\462_OrigSim20Vcomp.jpg,0.55
Simulated_V20\463_OrigSim20Vcomp.jpg,0.4875
Simulated_V20\464_OrigSim20Vcomp.jpg,0.8625
Simulated_V20\465_OrigSim20Vcomp.jpg,0.425
Simulated_V20\466_OrigSim20Vcomp.jpg,0.2375
Simulated_V20\467_OrigSim20Vcomp.jpg,0.1125
Simulated_V20\468_OrigSim20Vcomp.jpg,1.05
Simulated_V20\471_OrigSim20Vcomp.jpg,0.4875
Simulated_V20\472_OrigSim20Vcomp.jpg,0.55
Simulated_V20\473_OrigSim20Vcomp.jpg,0.4875
Simulated_V20\474_OrigSim20Vcomp.jpg,0.3625
Simulated_V20\476_OrigSim20Vcomp.jpg,0.6125
Simulated_V20\478_OrigSim20Vcomp.jpg,0.1125
Simulated_V20\479_OrigSim20Vcomp.jpg,0.3625
Simulated_V20\480_OrigSim20Vcomp.jpg,0.2375
Simulated_V20\481_OrigSim20Vcomp.jpg,0.425
Simulated_V20\482_OrigSim20Vcomp.jpg,0.3625
Simulated_V20\483_OrigSim20Vcomp.jpg,0.3
Simulated_V20\484_OrigSim20Vcomp.jpg,0.2375
Simulated_V20\485_OrigSim20Vcomp.jpg,0.2375
Simulated_V20\486_OrigSim20Vcomp.jpg,0.675
Simulated_V20\487_OrigSim20Vcomp.jpg,0.8625
Simulated_V20\488_OrigSim20Vcomp.jpg,0.4875
Simulated_V20\489_OrigSim20Vcomp.jpg,0.7375
Simulated_V20\490_OrigSim20Vcomp.jpg,0.55
Simulated_V20\492_OrigSim20Vcomp.jpg,0.6125
Simulated_V20\493_OrigSim20Vcomp.jpg,0.8
Simulated_V20\494_OrigSim20Vcomp.jpg,0.55
Simulated_V20\495_OrigSim20Vcomp.jpg,0.1125
Simulated_V20\496_OrigSim20Vcomp.jpg,2.3
Simulated_V20\497_OrigSim20Vcomp.jpg,0.8
Simulated_V20\498_OrigSim20Vcomp.jpg,0.8625
Simulated_V20\499_OrigSim20Vcomp.jpg,1.2375
Simulated_V20\500_OrigSim20Vcomp.jpg,0.55
Simulated_V20\501_OrigSim20Vcomp.jpg,0.8625
Simulated_V20\502_OrigSim20Vcomp.jpg,0.55
Simulated_V20\503_OrigSim20Vcomp.jpg,0.4875
Simulated_V20\505_OrigSim20Vcomp.jpg,0.925
Simulated_V20\506_OrigSim20Vcomp.jpg,0.7375
Simulated_V20\507_OrigSim20Vcomp.jpg,0.675
Simulated_V20\509_OrigSim20Vcomp.jpg,0.55
Simulated_V20\510_OrigSim20Vcomp.jpg,1.1125
Simulated_V20\511_OrigSim20Vcomp.jpg,0.8625
Simulated_V20\512_OrigSim20Vcomp.jpg,0.3625
Simulated_V20\513_OrigSim20Vcomp.jpg,0.55
Simulated_V20\514_OrigSim20Vcomp.jpg,0.675
Simulated_V20\515_OrigSim20Vcomp.jpg,0.55
Simulated_V20\516_OrigSim20Vcomp.jpg,0.4875
Simulated_V20\517_OrigSim20Vcomp.jpg,0.8625
Simulated_V20\519_OrigSim20Vcomp.jpg,0.6125
Simulated_V20\520_OrigSim20Vcomp.jpg,0.55
Simulated_V20\522_OrigSim20Vcomp.jpg,0.3
Simulated_V20\524_OrigSim20Vcomp.jpg,0.4875
Simulated_V20\525_OrigSim20Vcomp.jpg,0.675
Simulated_V20\526_OrigSim20Vcomp.jpg,0.6125
Simulated_V20\527_OrigSim20Vcomp.jpg,0.9875
Simulated_V20\528_OrigSim20Vcomp.jpg,0.9875
Simulated_V20\529_OrigSim20Vcomp.jpg,0.8
Simulated_V20\534_OrigSim20Vcomp.jpg,1.675
Simulated_V20\535_OrigSim20Vcomp.jpg,1.3625
Simulated_V20\537_OrigSim20Vcomp.jpg,1.175
Simulated_V20\538_OrigSim20Vcomp.jpg,0.925
Simulated_V20\539_OrigSim20Vcomp.jpg,0.6125
Simulated_V20\541_OrigSim20Vcomp.jpg,0.55
,
Simulated_V21\373_OrigSim21Vcomp.jpg,0.8
Simulated_V21\374_OrigSim21Vcomp.jpg,0.3
Simulated_V21\375_OrigSim21Vcomp.jpg,0.4875
,
,
Simulated_V21\378_OrigSim21Vcomp.jpg,2.6125
Simulated_V21\379_OrigSim21Vcomp.jpg,0.3
Simulated_V21\380_OrigSim21Vcomp.jpg,1.1125
Simulated_V21\381_OrigSim21Vcomp.jpg,0.6125
Simulated_V21\382_OrigSim21Vcomp.jpg,2.3625
Simulated_V21\383_OrigSim21Vcomp.jpg,0.7375
Simulated_V21\384_OrigSim21Vcomp.jpg,0.4875
Simulated_V21\385_OrigSim21Vcomp.jpg,0.55
Simulated_V21\386_OrigSim21Vcomp.jpg,0.8625
Simulated_V21\387_OrigSim21Vcomp.jpg,0.6125
Simulated_V21\388_OrigSim21Vcomp.jpg,0.425
Simulated_V21\389_OrigSim21Vcomp.jpg,0.4875
Simulated_V21\390_OrigSim21Vcomp.jpg,0.55
Simulated_V21\391_OrigSim21Vcomp.jpg,0.3
Simulated_V21\392_OrigSim21Vcomp.jpg,0.6125
Simulated_V21\393_OrigSim21Vcomp.jpg,0.675
Simulated_V21\395_OrigSim21Vcomp.jpg,0.925
,
Simulated_V21\397_OrigSim21Vcomp.jpg,0.675
Simulated_V21\398_OrigSim21Vcomp.jpg,0.4875
Simulated_V21\399_OrigSim21Vcomp.jpg,0.3
Simulated_V21\400_OrigSim21Vcomp.jpg,0.55
Simulated_V21\401_OrigSim21Vcomp.jpg,0.4875
Simulated_V21\402_OrigSim21Vcomp.jpg,0.425
Simulated_V21\403_OrigSim21Vcomp.jpg,0.3
Simulated_V21\404_OrigSim21Vcomp.jpg,0.6125
Simulated_V21\405_OrigSim21Vcomp.jpg,0.3625
Simulated_V21\407_OrigSim21Vcomp.jpg,0.2375
Simulated_V21\408_OrigSim21Vcomp.jpg,0.3
Simulated_V21\409_OrigSim21Vcomp.jpg,0.3625
Simulated_V21\410_OrigSim21Vcomp.jpg,0.425
Simulated_V21\412_OrigSim21Vcomp.jpg,0.425
Simulated_V21\413_OrigSim21Vcomp.jpg,0.4875
Simulated_V21\414_OrigSim21Vcomp.jpg,0.55
Simulated_V21\415_OrigSim21Vcomp.jpg,0.3
Simulated_V21\418_OrigSim21Vcomp.jpg,0.425
Simulated_V21\419_OrigSim21Vcomp.jpg,0.8
Simulated_V21\420_OrigSim21Vcomp.jpg,0.675
Simulated_V21\421_OrigSim21Vcomp.jpg,0.4875
Simulated_V21\422_OrigSim21Vcomp.jpg,0.8
Simulated_V21\423_OrigSim21Vcomp.jpg,0.7375
Simulated_V21\424_OrigSim21Vcomp.jpg,0.8
Simulated_V21\425_OrigSim21Vcomp.jpg,1.1125
Simulated_V21\426_OrigSim21Vcomp.jpg,0.55
Simulated_V21\427_OrigSim21Vcomp.jpg,0.55
Simulated_V21\428_OrigSim21Vcomp.jpg,2.175
Simulated_V21\429_OrigSim21Vcomp.jpg,0.7375
Simulated_V21\430_OrigSim21Vcomp.jpg,0.925
Simulated_V21\431_OrigSim21Vcomp.jpg,0.4875
Simulated_V21\432_OrigSim21Vcomp.jpg,0.6125
Simulated_V21\433_OrigSim21Vcomp.jpg,0.925
Simulated_V21\434_OrigSim21Vcomp.jpg,0.3
Simulated_V21\435_OrigSim21Vcomp.jpg,0.8
Simulated_V21\436_OrigSim21Vcomp.jpg,0.6125
Simulated_V21\437_OrigSim21Vcomp.jpg,0.9875
Simulated_V21\438_OrigSim21Vcomp.jpg,0.675
Simulated_V21\439_OrigSim21Vcomp.jpg,0.6125
Simulated_V21\440_OrigSim21Vcomp.jpg,0.7375
Simulated_V21\441_OrigSim21Vcomp.jpg,0.6125
Simulated_V21\442_OrigSim21Vcomp.jpg,0.425
Simulated_V21\443_OrigSim21Vcomp.jpg,0.3
Simulated_V21\445_OrigSim21Vcomp.jpg,0.3625
Simulated_V21\446_OrigSim21Vcomp.jpg,0.3
,
Simulated_V21\448_OrigSim21Vcomp.jpg,0.4875
Simulated_V21\449_OrigSim21Vcomp.jpg,0.4875
Simulated_V21\450_OrigSim21Vcomp.jpg,0.425
Simulated_V21\451_OrigSim21Vcomp.jpg,0.4875
Simulated_V21\452_OrigSim21Vcomp.jpg,0.3
Simulated_V21\453_OrigSim21Vcomp.jpg,0.175
Simulated_V21\454_OrigSim21Vcomp.jpg,0.3625
Simulated_V21\455_OrigSim21Vcomp.jpg,0.425
Simulated_V21\456_OrigSim21Vcomp.jpg,0.3
Simulated_V21\457_OrigSim21Vcomp.jpg,0.3625
Simulated_V21\458_OrigSim21Vcomp.jpg,0.3625
Simulated_V21\459_OrigSim21Vcomp.jpg,0.425
Simulated_V21\460_OrigSim21Vcomp.jpg,0.8
Simulated_V21\461_OrigSim21Vcomp.jpg,0.3625
Simulated_V21\462_OrigSim21Vcomp.jpg,0.3625
Simulated_V21\463_OrigSim21Vcomp.jpg,0.3
Simulated_V21\464_OrigSim21Vcomp.jpg,0.55
Simulated_V21\465_OrigSim21Vcomp.jpg,0.3
Simulated_V21\466_OrigSim21Vcomp.jpg,0.175
Simulated_V21\467_OrigSim21Vcomp.jpg,0.1125
Simulated_V21\468_OrigSim21Vcomp.jpg,0.55
Simulated_V21\471_OrigSim21Vcomp.jpg,0.3
Simulated_V21\472_OrigSim21Vcomp.jpg,0.3
Simulated_V21\473_OrigSim21Vcomp.jpg,0.3
Simulated_V21\474_OrigSim21Vcomp.jpg,0.2375
Simulated_V21\476_OrigSim21Vcomp.jpg,0.3625
Simulated_V21\478_OrigSim21Vcomp.jpg,0.1125
Simulated_V21\479_OrigSim21Vcomp.jpg,0.2375
Simulated_V21\480_OrigSim21Vcomp.jpg,0.1125
Simulated_V21\481_OrigSim21Vcomp.jpg,0.2375
Simulated_V21\482_OrigSim21Vcomp.jpg,0.2375
Simulated_V21\483_OrigSim21Vcomp.jpg,0.175
Simulated_V21\484_OrigSim21Vcomp.jpg,0.1125
Simulated_V21\485_OrigSim21Vcomp.jpg,0.1125
Simulated_V21\486_OrigSim21Vcomp.jpg,0.3625
Simulated_V21\487_OrigSim21Vcomp.jpg,0.4875
Simulated_V21\488_OrigSim21Vcomp.jpg,0.3
Simulated_V21\489_OrigSim21Vcomp.jpg,0.425
Simulated_V21\490_OrigSim21Vcomp.jpg,0.3625
Simulated_V21\492_OrigSim21Vcomp.jpg,0.425
Simulated_V21\493_OrigSim21Vcomp.jpg,0.6125
Simulated_V21\494_OrigSim21Vcomp.jpg,0.3
Simulated_V21\495_OrigSim21Vcomp.jpg,0.1125
Simulated_V21\496_OrigSim21Vcomp.jpg,0.55
Simulated_V21\497_OrigSim21Vcomp.jpg,0.55
Simulated_V21\498_OrigSim21Vcomp.jpg,0.8625
Simulated_V21\499_OrigSim21Vcomp.jpg,0.55
Simulated_V21\500_OrigSim21Vcomp.jpg,0.3625
Simulated_V21\501_OrigSim21Vcomp.jpg,0.4875
Simulated_V21\502_OrigSim21Vcomp.jpg,0.3
Simulated_V21\503_OrigSim21Vcomp.jpg,0.3625
Simulated_V21\505_OrigSim21Vcomp.jpg,0.6125
Simulated_V21\506_OrigSim21Vcomp.jpg,0.4875
Simulated_V21\507_OrigSim21Vcomp.jpg,0.425
Simulated_V21\509_OrigSim21Vcomp.jpg,0.3
Simulated_V21\510_OrigSim21Vcomp.jpg,0.6125
Simulated_V21\511_OrigSim21Vcomp.jpg,0.4875
Simulated_V21\512_OrigSim21Vcomp.jpg,0.2375
Simulated_V21\513_OrigSim21Vcomp.jpg,0.3
Simulated_V21\514_OrigSim21Vcomp.jpg,0.425
Simulated_V21\515_OrigSim21Vcomp.jpg,0.3625
Simulated_V21\516_OrigSim21Vcomp.jpg,0.3
Simulated_V21\517_OrigSim21Vcomp.jpg,0.55
Simulated_V21\519_OrigSim21Vcomp.jpg,0.425
Simulated_V21\520_OrigSim21Vcomp.jpg,0.3
Simulated_V21\522_OrigSim21Vcomp.jpg,0.1125
Simulated_V21\524_OrigSim21Vcomp.jpg,0.3
Simulated_V21\525_OrigSim21Vcomp.jpg,0.4875
Simulated_V21\526_OrigSim21Vcomp.jpg,0.3
Simulated_V21\527_OrigSim21Vcomp.jpg,0.55
Simulated_V21\528_OrigSim21Vcomp.jpg,0.425
Simulated_V21\529_OrigSim21Vcomp.jpg,0.4875
Simulated_V21\534_OrigSim21Vcomp.jpg,1.05
Simulated_V21\535_OrigSim21Vcomp.jpg,0.7375
Simulated_V21\537_OrigSim21Vcomp.jpg,0.4875
Simulated_V21\538_OrigSim21Vcomp.jpg,0.55
Simulated_V21\539_OrigSim21Vcomp.jpg,0.3625
Simulated_V21\541_OrigSim21Vcomp.jpg,0.425
,
Simulated_V22\373_OrigSim22Vcomp.jpg,0.675
Simulated_V22\374_OrigSim22Vcomp.jpg,0.3
Simulated_V22\375_OrigSim22Vcomp.jpg,0.4875
,
Simulated_V22\377_OrigSim22Vcomp.jpg,2.2375
Simulated_V22\378_OrigSim22Vcomp.jpg,1.2375
Simulated_V22\379_OrigSim22Vcomp.jpg,0.3
Simulated_V22\380_OrigSim22Vcomp.jpg,0.675
Simulated_V22\381_OrigSim22Vcomp.jpg,0.4875
,
Simulated_V22\383_OrigSim22Vcomp.jpg,0.7375
Simulated_V22\384_OrigSim22Vcomp.jpg,0.4875
Simulated_V22\385_OrigSim22Vcomp.jpg,0.425
Simulated_V22\386_OrigSim22Vcomp.jpg,0.7375
Simulated_V22\387_OrigSim22Vcomp.jpg,0.4875
Simulated_V22\388_OrigSim22Vcomp.jpg,0.6125
Simulated_V22\389_OrigSim22Vcomp.jpg,0.425
Simulated_V22\390_OrigSim22Vcomp.jpg,1.3625
Simulated_V22\391_OrigSim22Vcomp.jpg,0.425
Simulated_V22\392_OrigSim22Vcomp.jpg,0.925
Simulated_V22\393_OrigSim22Vcomp.jpg,0.675
Simulated_V22\395_OrigSim22Vcomp.jpg,0.55
,
Simulated_V22\397_OrigSim22Vcomp.jpg,0.55
Simulated_V22\398_OrigSim22Vcomp.jpg,0.55
Simulated_V22\399_OrigSim22Vcomp.jpg,0.3
Simulated_V22\400_OrigSim22Vcomp.jpg,0.4875
Simulated_V22\401_OrigSim22Vcomp.jpg,0.4875
Simulated_V22\402_OrigSim22Vcomp.jpg,0.4875
Simulated_V22\403_OrigSim22Vcomp.jpg,0.3625
Simulated_V22\404_OrigSim22Vcomp.jpg,0.8
Simulated_V22\405_OrigSim22Vcomp.jpg,0.4875
Simulated_V22\407_OrigSim22Vcomp.jpg,0.2375
Simulated_V22\408_OrigSim22Vcomp.jpg,0.3
Simulated_V22\409_OrigSim22Vcomp.jpg,0.425
Simulated_V22\410_OrigSim22Vcomp.jpg,0.4875
Simulated_V22\412_OrigSim22Vcomp.jpg,0.425
Simulated_V22\413_OrigSim22Vcomp.jpg,0.55
Simulated_V22\414_OrigSim22Vcomp.jpg,0.675
Simulated_V22\415_OrigSim22Vcomp.jpg,0.3
Simulated_V22\418_OrigSim22Vcomp.jpg,0.425
Simulated_V22\419_OrigSim22Vcomp.jpg,0.925
Simulated_V22\420_OrigSim22Vcomp.jpg,0.6125
Simulated_V22\421_OrigSim22Vcomp.jpg,0.925
Simulated_V22\422_OrigSim22Vcomp.jpg,1.8
Simulated_V22\423_OrigSim22Vcomp.jpg,1.175
Simulated_V22\424_OrigSim22Vcomp.jpg,0.6125
Simulated_V22\425_OrigSim22Vcomp.jpg,0.925
Simulated_V22\426_OrigSim22Vcomp.jpg,0.4875
Simulated_V22\427_OrigSim22Vcomp.jpg,0.6125
Simulated_V22\428_OrigSim22Vcomp.jpg,1.3
Simulated_V22\429_OrigSim22Vcomp.jpg,0.55
Simulated_V22\430_OrigSim22Vcomp.jpg,0.6125
Simulated_V22\431_OrigSim22Vcomp.jpg,0.55
Simulated_V22\432_OrigSim22Vcomp.jpg,0.4875
Simulated_V22\433_OrigSim22Vcomp.jpg,0.925
Simulated_V22\434_OrigSim22Vcomp.jpg,0.3
Simulated_V22\435_OrigSim22Vcomp.jpg,0.7375
Simulated_V22\436_OrigSim22Vcomp.jpg,0.9875
Simulated_V22\437_OrigSim22Vcomp.jpg,2.8625
Simulated_V22\438_OrigSim22Vcomp.jpg,0.8
Simulated_V22\439_OrigSim22Vcomp.jpg,0.425
Simulated_V22\440_OrigSim22Vcomp.jpg,0.6125
Simulated_V22\441_OrigSim22Vcomp.jpg,0.4875
Simulated_V22\442_OrigSim22Vcomp.jpg,0.55
Simulated_V22\443_OrigSim22Vcomp.jpg,0.2375
Simulated_V22\445_OrigSim22Vcomp.jpg,0.3625
Simulated_V22\446_OrigSim22Vcomp.jpg,0.3625
,
Simulated_V22\448_OrigSim22Vcomp.jpg,0.425
Simulated_V22\449_OrigSim22Vcomp.jpg,0.4875
Simulated_V22\450_OrigSim22Vcomp.jpg,0.425
Simulated_V22\451_OrigSim22Vcomp.jpg,0.425
Simulated_V22\452_OrigSim22Vcomp.jpg,0.2375
Simulated_V22\453_OrigSim22Vcomp.jpg,0.2375
Simulated_V22\454_OrigSim22Vcomp.jpg,0.425
Simulated_V22\455_OrigSim22Vcomp.jpg,0.3625
Simulated_V22\456_OrigSim22Vcomp.jpg,0.3
Simulated_V22\457_OrigSim22Vcomp.jpg,0.4875
Simulated_V22\458_OrigSim22Vcomp.jpg,0.3625
Simulated_V22\459_OrigSim22Vcomp.jpg,0.425
Simulated_V22\460_OrigSim22Vcomp.jpg,0.55
Simulated_V22\461_OrigSim22Vcomp.jpg,0.3625
Simulated_V22\462_OrigSim22Vcomp.jpg,0.3625
Simulated_V22\463_OrigSim22Vcomp.jpg,0.3
Simulated_V22\464_OrigSim22Vcomp.jpg,0.55
Simulated_V22\465_OrigSim22Vcomp.jpg,0.3
Simulated_V22\466_OrigSim22Vcomp.jpg,0.1125
Simulated_V22\467_OrigSim22Vcomp.jpg,0.1125
Simulated_V22\468_OrigSim22Vcomp.jpg,0.675
Simulated_V22\471_OrigSim22Vcomp.jpg,0.3625
Simulated_V22\472_OrigSim22Vcomp.jpg,0.3
Simulated_V22\473_OrigSim22Vcomp.jpg,0.3
Simulated_V22\474_OrigSim22Vcomp.jpg,0.2375
Simulated_V22\476_OrigSim22Vcomp.jpg,0.3625
Simulated_V22\478_OrigSim22Vcomp.jpg,0.1125
Simulated_V22\479_OrigSim22Vcomp.jpg,0.2375
Simulated_V22\480_OrigSim22Vcomp.jpg,0.175
Simulated_V22\481_OrigSim22Vcomp.jpg,0.3
Simulated_V22\482_OrigSim22Vcomp.jpg,0.2375
Simulated_V22\483_OrigSim22Vcomp.jpg,0.175
Simulated_V22\484_OrigSim22Vcomp.jpg,0.1125
Simulated_V22\485_OrigSim22Vcomp.jpg,0.1125
Simulated_V22\486_OrigSim22Vcomp.jpg,0.425
Simulated_V22\487_OrigSim22Vcomp.jpg,0.425
Simulated_V22\488_OrigSim22Vcomp.jpg,0.3
Simulated_V22\489_OrigSim22Vcomp.jpg,0.425
Simulated_V22\490_OrigSim22Vcomp.jpg,0.3625
Simulated_V22\492_OrigSim22Vcomp.jpg,0.3625
Simulated_V22\493_OrigSim22Vcomp.jpg,0.4875
Simulated_V22\494_OrigSim22Vcomp.jpg,0.3
Simulated_V22\495_OrigSim22Vcomp.jpg,0.1125
Simulated_V22\496_OrigSim22Vcomp.jpg,0.675
Simulated_V22\497_OrigSim22Vcomp.jpg,0.4875
Simulated_V22\498_OrigSim22Vcomp.jpg,0.675
Simulated_V22\499_OrigSim22Vcomp.jpg,0.6125
Simulated_V22\500_OrigSim22Vcomp.jpg,0.3625
Simulated_V22\501_OrigSim22Vcomp.jpg,0.4875
Simulated_V22\502_OrigSim22Vcomp.jpg,0.3
Simulated_V22\503_OrigSim22Vcomp.jpg,0.3
Simulated_V22\505_OrigSim22Vcomp.jpg,0.55
Simulated_V22\506_OrigSim22Vcomp.jpg,0.3625
